Quest ID,Quest Title,Quest URL,Comments
5735,Classic Quests,https://www.wowhead.com/classic/quest=5735,
5736,Classic Quests,https://www.wowhead.com/classic/quest=5736,
5737,Classic Quests,https://www.wowhead.com/classic/quest=5737,
5738,Classic Quests,https://www.wowhead.com/classic/quest=5738,
5739,Classic Quests,https://www.wowhead.com/classic/quest=5739,
5740,Classic Quests,https://www.wowhead.com/classic/quest=5740,
5741,Sceptre of Light,https://www.wowhead.com/classic/quest=5741,"When you walk through the gates of Thunder Axe Fortress, there's a watchtower immediately to your left. The seer is in the room at the top of the tower. | 55,30 in a top looktower | Subject: ""sceptre""
the seer who drops the sceptre is on top of the watchtower, inside the walled compound, just left of the gate. | Subject: ""here""
quest giver...39 27
burning blade seer...55 30 (if he is not there...he will be soon...just wait for spawn) | Subject: ""look no further""
1. Enter main gate at 56, 30
2. make a left
3. Go up free standing tower killing mobs on the way
4. When you get to the top, solo pull the outter two guards if any
5. Go through the opening of the tower on top and kill the seer and his buddy
6. Loot the seer

Note - this quest causes confusion because you can't see the guys in the top of the tower. Anotherwords you can't target through them, so many don't realize they are actually in there. | Subject: ""Sceptre of Light""
You get this quest from Azore Aldamort, 38, 27 in Desolace.

Go to Thunder Axe Fortress in Desolace to get the sceptre.
Enter the fort and go left. DO NOT go into the main building.
Go up the left watch tower (open, stick-built structure). There was an Augur at the base, a Felsworn on the 2nd level, and two Felsworns on the edge of the top level. Then inside there was an Augur with the Seer.

My main problem was I didn't go up the tower far enough. Once you go up one level, there is a ramp on the outside of the structure that will allow you to go up to the top. Keep climbing until you find the seer. Seer is always there and always drops the sceptre. | Subject: ""...""
For all the nubs who cant post...

Guys, the tower is inside the fort. Its the 1st tower on your left.

Its easy saying ""he is on the top of the tower"", considering the place is full of them.

If your gona help, then please do it propely"
5742,Redemption,https://www.wowhead.com/classic/quest=5742,
5743,Classic Quests,https://www.wowhead.com/classic/quest=5743,
5744,Classic Quests,https://www.wowhead.com/classic/quest=5744,
5745,Classic Quests,https://www.wowhead.com/classic/quest=5745,
5746,Classic Quests,https://www.wowhead.com/classic/quest=5746,
5747,Classic Quests,https://www.wowhead.com/classic/quest=5747,
5748,Classic Quests,https://www.wowhead.com/classic/quest=5748,
5749,Classic Quests,https://www.wowhead.com/classic/quest=5749,
5750,Classic Quests,https://www.wowhead.com/classic/quest=5750,
5751,Classic Quests,https://www.wowhead.com/classic/quest=5751,
5752,Classic Quests,https://www.wowhead.com/classic/quest=5752,
5753,Classic Quests,https://www.wowhead.com/classic/quest=5753,
5754,Classic Quests,https://www.wowhead.com/classic/quest=5754,
5755,Classic Quests,https://www.wowhead.com/classic/quest=5755,
5756,Classic Quests,https://www.wowhead.com/classic/quest=5756,
5757,Classic Quests,https://www.wowhead.com/classic/quest=5757,
5758,Classic Quests,https://www.wowhead.com/classic/quest=5758,
5759,Classic Quests,https://www.wowhead.com/classic/quest=5759,
5760,Classic Quests,https://www.wowhead.com/classic/quest=5760,
5761,Slaying the Beast,https://www.wowhead.com/classic/quest=5761,
5762,Hemet Nesingwary,https://www.wowhead.com/classic/quest=5762,"Subject: ""Experience""
1250 XP at level 44 (the quest is yellow at that level)."
5763,Hunting in Stranglethorn,https://www.wowhead.com/classic/quest=5763,"Subject: ""coords ar not in desolate!!!""
the coords are not in desolate!Dont search for HEMET in desolate!These coords are in stranglethorn vale!U can get there by zeppelin from orgimmar!
At the zeppelin station ask wich zepp takes where one takes u to undercity one to stranglethorn vale!
The coords are:(x,y)36.11!

Omenothorax (tauren warrior) | Subject: ""Cordinates""
He is at 36,11"
5764,Classic Quests,https://www.wowhead.com/classic/quest=5764,
5765,Classic Quests,https://www.wowhead.com/classic/quest=5765,
5766,Classic Quests,https://www.wowhead.com/classic/quest=5766,
5767,Classic Quests,https://www.wowhead.com/classic/quest=5767,
5768,Classic Quests,https://www.wowhead.com/classic/quest=5768,
5769,Classic Quests,https://www.wowhead.com/classic/quest=5769,
5770,Classic Quests,https://www.wowhead.com/classic/quest=5770,
5771,Classic Quests,https://www.wowhead.com/classic/quest=5771,
5772,Classic Quests,https://www.wowhead.com/classic/quest=5772,
5773,Classic Quests,https://www.wowhead.com/classic/quest=5773,
5774,Classic Quests,https://www.wowhead.com/classic/quest=5774,
5775,Classic Quests,https://www.wowhead.com/classic/quest=5775,
5776,Classic Quests,https://www.wowhead.com/classic/quest=5776,
5777,Classic Quests,https://www.wowhead.com/classic/quest=5777,
5778,Classic Quests,https://www.wowhead.com/classic/quest=5778,
5779,Classic Quests,https://www.wowhead.com/classic/quest=5779,
5780,Classic Quests,https://www.wowhead.com/classic/quest=5780,
5781,Of Forgotten Memories,https://www.wowhead.com/classic/quest=5781,
5782,Classic Quests,https://www.wowhead.com/classic/quest=5782,
5783,Classic Quests,https://www.wowhead.com/classic/quest=5783,
5784,Classic Quests,https://www.wowhead.com/classic/quest=5784,
5785,Classic Quests,https://www.wowhead.com/classic/quest=5785,
5786,Classic Quests,https://www.wowhead.com/classic/quest=5786,
5787,Classic Quests,https://www.wowhead.com/classic/quest=5787,
5788,Classic Quests,https://www.wowhead.com/classic/quest=5788,
5789,Classic Quests,https://www.wowhead.com/classic/quest=5789,
5790,Classic Quests,https://www.wowhead.com/classic/quest=5790,
5791,Classic Quests,https://www.wowhead.com/classic/quest=5791,
5792,Classic Quests,https://www.wowhead.com/classic/quest=5792,
5793,Classic Quests,https://www.wowhead.com/classic/quest=5793,
5794,Classic Quests,https://www.wowhead.com/classic/quest=5794,
5795,Classic Quests,https://www.wowhead.com/classic/quest=5795,
5796,Classic Quests,https://www.wowhead.com/classic/quest=5796,
5797,Classic Quests,https://www.wowhead.com/classic/quest=5797,
5798,Classic Quests,https://www.wowhead.com/classic/quest=5798,
5799,Classic Quests,https://www.wowhead.com/classic/quest=5799,
5800,Classic Quests,https://www.wowhead.com/classic/quest=5800,
5801,Fire Plume Forged,https://www.wowhead.com/classic/quest=5801,
5802,Fire Plume Forged,https://www.wowhead.com/classic/quest=5802,
5803,Araj's Scarab,https://www.wowhead.com/classic/quest=5803,
5804,Araj's Scarab,https://www.wowhead.com/classic/quest=5804,
5805,Welcome!,https://www.wowhead.com/classic/quest=5805,
5806,Classic Quests,https://www.wowhead.com/classic/quest=5806,
5807,Classic Quests,https://www.wowhead.com/classic/quest=5807,
5808,Classic Quests,https://www.wowhead.com/classic/quest=5808,
5809,Classic Quests,https://www.wowhead.com/classic/quest=5809,
5810,Classic Quests,https://www.wowhead.com/classic/quest=5810,
5811,Classic Quests,https://www.wowhead.com/classic/quest=5811,
5812,Classic Quests,https://www.wowhead.com/classic/quest=5812,
5813,Classic Quests,https://www.wowhead.com/classic/quest=5813,
5814,Classic Quests,https://www.wowhead.com/classic/quest=5814,
5815,Classic Quests,https://www.wowhead.com/classic/quest=5815,
5816,Classic Quests,https://www.wowhead.com/classic/quest=5816,
5817,Classic Quests,https://www.wowhead.com/classic/quest=5817,
5818,Classic Quests,https://www.wowhead.com/classic/quest=5818,
5819,Classic Quests,https://www.wowhead.com/classic/quest=5819,
5820,Classic Quests,https://www.wowhead.com/classic/quest=5820,
5821,Bodyguard for Hire,https://www.wowhead.com/classic/quest=5821,
5822,Classic Quests,https://www.wowhead.com/classic/quest=5822,
5823,Classic Quests,https://www.wowhead.com/classic/quest=5823,
5824,Classic Quests,https://www.wowhead.com/classic/quest=5824,
5825,Classic Quests,https://www.wowhead.com/classic/quest=5825,
5826,Classic Quests,https://www.wowhead.com/classic/quest=5826,
5827,Classic Quests,https://www.wowhead.com/classic/quest=5827,
5828,Classic Quests,https://www.wowhead.com/classic/quest=5828,
5829,Classic Quests,https://www.wowhead.com/classic/quest=5829,
5830,Classic Quests,https://www.wowhead.com/classic/quest=5830,
5831,Classic Quests,https://www.wowhead.com/classic/quest=5831,
5832,Classic Quests,https://www.wowhead.com/classic/quest=5832,
5833,Classic Quests,https://www.wowhead.com/classic/quest=5833,
5834,Classic Quests,https://www.wowhead.com/classic/quest=5834,
5835,Classic Quests,https://www.wowhead.com/classic/quest=5835,
5836,Classic Quests,https://www.wowhead.com/classic/quest=5836,
5837,Classic Quests,https://www.wowhead.com/classic/quest=5837,
5838,Classic Quests,https://www.wowhead.com/classic/quest=5838,
5839,Classic Quests,https://www.wowhead.com/classic/quest=5839,
5840,Classic Quests,https://www.wowhead.com/classic/quest=5840,
5841,Welcome!,https://www.wowhead.com/classic/quest=5841,
5842,Welcome!,https://www.wowhead.com/classic/quest=5842,
5843,Welcome!,https://www.wowhead.com/classic/quest=5843,
5844,Welcome!,https://www.wowhead.com/classic/quest=5844,
5845,Of Lost Honor,https://www.wowhead.com/classic/quest=5845,
5846,Of Love and Family,https://www.wowhead.com/classic/quest=5846,
5847,Welcome!,https://www.wowhead.com/classic/quest=5847,
5848,Of Love and Family,https://www.wowhead.com/classic/quest=5848,
5849,Classic Quests,https://www.wowhead.com/classic/quest=5849,
5850,Classic Quests,https://www.wowhead.com/classic/quest=5850,
5851,Classic Quests,https://www.wowhead.com/classic/quest=5851,
5852,Classic Quests,https://www.wowhead.com/classic/quest=5852,
5853,Classic Quests,https://www.wowhead.com/classic/quest=5853,
5854,Classic Quests,https://www.wowhead.com/classic/quest=5854,
5855,Classic Quests,https://www.wowhead.com/classic/quest=5855,
5856,Classic Quests,https://www.wowhead.com/classic/quest=5856,
5857,Classic Quests,https://www.wowhead.com/classic/quest=5857,
5858,Classic Quests,https://www.wowhead.com/classic/quest=5858,
5859,Classic Quests,https://www.wowhead.com/classic/quest=5859,
5860,Classic Quests,https://www.wowhead.com/classic/quest=5860,
5861,Find Myranda,https://www.wowhead.com/classic/quest=5861,
5862,Scarlet Subterfuge,https://www.wowhead.com/classic/quest=5862,
5863,The Dunemaul Compound,https://www.wowhead.com/classic/quest=5863,
5864,Classic Quests,https://www.wowhead.com/classic/quest=5864,
5865,Classic Quests,https://www.wowhead.com/classic/quest=5865,
5866,Classic Quests,https://www.wowhead.com/classic/quest=5866,
5867,Classic Quests,https://www.wowhead.com/classic/quest=5867,
5868,Classic Quests,https://www.wowhead.com/classic/quest=5868,
5869,Classic Quests,https://www.wowhead.com/classic/quest=5869,
5870,Classic Quests,https://www.wowhead.com/classic/quest=5870,
5871,Classic Quests,https://www.wowhead.com/classic/quest=5871,
5872,Classic Quests,https://www.wowhead.com/classic/quest=5872,
5873,Classic Quests,https://www.wowhead.com/classic/quest=5873,
5874,Classic Quests,https://www.wowhead.com/classic/quest=5874,
5875,Classic Quests,https://www.wowhead.com/classic/quest=5875,
5876,Classic Quests,https://www.wowhead.com/classic/quest=5876,
5877,Classic Quests,https://www.wowhead.com/classic/quest=5877,
5878,Classic Quests,https://www.wowhead.com/classic/quest=5878,
5879,Classic Quests,https://www.wowhead.com/classic/quest=5879,
5880,Classic Quests,https://www.wowhead.com/classic/quest=5880,
5881,Calling in the Reserves,https://www.wowhead.com/classic/quest=5881,"Subject: ""Oops.""
Go south from Crossroads past Camp Taurajo into Thousand Needles.

Thousand Needles coordinates for Grish Longrunner are 32.21.

Barrens coordinates for Grish Longrunner are 44.92.

Yes, there is a lift, and yes, I'm retarded and tried to go to Stonetalon Mountains after everyone said go south of The Barrens. | Subject: ""reserves""
31.21 easy at top as you run down road, np | Subject: ""<Blank>""
Grish Longrunner 31, 21"
5882,Salve via Hunting,https://www.wowhead.com/classic/quest=5882,
5883,Salve via Mining,https://www.wowhead.com/classic/quest=5883,
5884,Salve via Gathering,https://www.wowhead.com/classic/quest=5884,
5885,Salve via Skinning,https://www.wowhead.com/classic/quest=5885,
5886,Salve via Disenchanting,https://www.wowhead.com/classic/quest=5886,
5887,Salve via Hunting,https://www.wowhead.com/classic/quest=5887,
5888,Salve via Mining,https://www.wowhead.com/classic/quest=5888,
5889,Salve via Gathering,https://www.wowhead.com/classic/quest=5889,
5890,Salve via Skinning,https://www.wowhead.com/classic/quest=5890,
5891,Salve via Disenchanting,https://www.wowhead.com/classic/quest=5891,
5892,Irondeep Supplies,https://www.wowhead.com/classic/quest=5892,
5893,Coldtooth Supplies,https://www.wowhead.com/classic/quest=5893,
5894,Classic Quests,https://www.wowhead.com/classic/quest=5894,
5895,Classic Quests,https://www.wowhead.com/classic/quest=5895,
5896,Classic Quests,https://www.wowhead.com/classic/quest=5896,
5897,Classic Quests,https://www.wowhead.com/classic/quest=5897,
5898,Classic Quests,https://www.wowhead.com/classic/quest=5898,
5899,Classic Quests,https://www.wowhead.com/classic/quest=5899,
5900,Classic Quests,https://www.wowhead.com/classic/quest=5900,
5901,A Plague Upon Thee,https://www.wowhead.com/classic/quest=5901,
5902,A Plague Upon Thee,https://www.wowhead.com/classic/quest=5902,
5903,A Plague Upon Thee,https://www.wowhead.com/classic/quest=5903,
5904,A Plague Upon Thee,https://www.wowhead.com/classic/quest=5904,
5905,Classic Quests,https://www.wowhead.com/classic/quest=5905,
5906,Classic Quests,https://www.wowhead.com/classic/quest=5906,
5907,Classic Quests,https://www.wowhead.com/classic/quest=5907,
5908,Classic Quests,https://www.wowhead.com/classic/quest=5908,
5909,Classic Quests,https://www.wowhead.com/classic/quest=5909,
5910,Classic Quests,https://www.wowhead.com/classic/quest=5910,
5911,Classic Quests,https://www.wowhead.com/classic/quest=5911,
5912,Classic Quests,https://www.wowhead.com/classic/quest=5912,
5913,Classic Quests,https://www.wowhead.com/classic/quest=5913,
5914,Classic Quests,https://www.wowhead.com/classic/quest=5914,
5915,Classic Quests,https://www.wowhead.com/classic/quest=5915,
5916,Classic Quests,https://www.wowhead.com/classic/quest=5916,
5917,Classic Quests,https://www.wowhead.com/classic/quest=5917,
5918,Classic Quests,https://www.wowhead.com/classic/quest=5918,
5919,Classic Quests,https://www.wowhead.com/classic/quest=5919,
5920,Classic Quests,https://www.wowhead.com/classic/quest=5920,
5921,Moonglade,https://www.wowhead.com/classic/quest=5921,
5922,Moonglade,https://www.wowhead.com/classic/quest=5922,
5923,Heeding the Call,https://www.wowhead.com/classic/quest=5923,
5924,Heeding the Call,https://www.wowhead.com/classic/quest=5924,
5925,Heeding the Call,https://www.wowhead.com/classic/quest=5925,
5926,Heeding the Call,https://www.wowhead.com/classic/quest=5926,
5927,Heeding the Call,https://www.wowhead.com/classic/quest=5927,
5928,Heeding the Call,https://www.wowhead.com/classic/quest=5928,
5929,Great Bear Spirit,https://www.wowhead.com/classic/quest=5929,
5930,Great Bear Spirit,https://www.wowhead.com/classic/quest=5930,
5931,Back to Darnassus,https://www.wowhead.com/classic/quest=5931,
5932,Back to Thunder Bluff,https://www.wowhead.com/classic/quest=5932,
5933,Classic Quests,https://www.wowhead.com/classic/quest=5933,
5934,Classic Quests,https://www.wowhead.com/classic/quest=5934,
5935,Classic Quests,https://www.wowhead.com/classic/quest=5935,
5936,Classic Quests,https://www.wowhead.com/classic/quest=5936,
5937,Classic Quests,https://www.wowhead.com/classic/quest=5937,
5938,Classic Quests,https://www.wowhead.com/classic/quest=5938,
5939,Classic Quests,https://www.wowhead.com/classic/quest=5939,
5940,Classic Quests,https://www.wowhead.com/classic/quest=5940,
5941,Return to Chromie,https://www.wowhead.com/classic/quest=5941,"Subject: ""Explain""
Chromie is a dragon, in gnome form, who is in the inn in Andorhol. If you have reached this quest, you will already have gone to see her, as this chain is linked with another, starting in the intact building in Sorrow Hill. She is the person who gives recipes or actually makes breastplates of the chromatic flight or something, amazing epic gear."
5942,Hidden Treasures,https://www.wowhead.com/classic/quest=5942,
5943,Gizelton Caravan,https://www.wowhead.com/classic/quest=5943,"At the south end (40,79) they leave 18 minutes after arriving. While they wait at the south end, the NPC Vendor Super-Seller 680 is spawned.
He yells when he reaches (45,76), just before Mannoroc Coven, and offers  Gizelton Caravan.
They take 12 minutes after leaving the south end to reach the north end (61,38).
They then wait another 18 minutes and leave to head south. While they wait at the north end, the NPC Vendor Vendor-Tron 1000 is spawned.
He yells when he reaches (67,37), just before Kolkar village, and offers  Bodyguard for Hire.
They take 14 minutes after leaving the north end to reach the south end.
During the ""escort"" leg of the trip both direction, they move more slowly. Otherwise they move at run speed.
Timed 09/08/2019.
Last edited by notdanr on 2019/09/08 | Subject: ""Some useful info""
The quest is really tough to do if u dont know how. So, as few of you said before, get involved as less as possible, just stay aside and assist a little. I soloed as a hunter level 32.
Note: If u fail the quest (as i did once), go to 40.80 where the caravan stops and wait them exacly 10 minutes, after that, the caravan start to move again and before they enter in Mannoroc Coven u should speak with the goblins and take the quest again!(leave the failed quest before that) | Subject: ""easy""
http://img67.imageshack.us/img67/3205/wowscrnshot040507071922tg6.jpg
The Caravan travels back & forth on its trade route.  After its southern stop & when it heads north and it gets to 45,75 west of Mannoroc Canyon one of the goblins shouts it needs help being escorted.  At this point it'll have a yellow ""!"" above its head.

Easy if you're 35+.
All npc caravan members will help kill if the mobs are close enough.
Two to three fights of about 3 mobs each, all lv 34-38 range IIRC.
You can heal any NPC if they get low on health.
If you fight a mob that isn't part of quest, any mob on side of road, if you bring it close enough to caravan they'll start killing it too. | Subject: ""What happens...""
Tried as a lvl 34 priest...

As far as I've seen there are 3 waves:

Each wave:
lvl39-40 Sorceress,
lvl38-39 Infernal (fire immune),
lvl37-38 Demon

I failed because the last wave just killed one of the NPC's just before the wave was killed... >_<

Also... I wasn't able to heal the NPC's you have to guard =/

The trick is to NOT GET INVOLVED too much :D
Just help a little with the lvl39-40 Sorceress but don't attract too much aggro.
The Kodo's can handle the other 2 baddies. | Subject: ""Fairly easy at lvl 40""
The Caravan made 3 stops with with 3-4 mobs per stop.
The kodo will charge against mobs so just pick one at the time.

Return the Quest at 62,62. | This is one of a pair of caravan escort quests, the other being  Bodyguard for Hire. The caravan in question patrols back and forth between Kormek's Hut and the junction just north of Gelkis Village in the south, following the eastern road past Kolkar Village, then along the road that passes through Mannoroc Coven.

This quest is done on the northward journey.

Rough timeline is as follows:
00:00 Caravan arrives from it's previous southward journey. Super-Seller 680 spawns.
10:00 Rigger Gizelton says ""Time for the Gizleton Caravan to head on out! We'll be back soon but if you cannot wait, head north to Kormek's Hut. We open shop in about an hour."" Super-Seller 680 despawns. Caravan sets off eastwards.
10:56 Caravan halts just outside Mannoroc Coven. Rigger Gizelton yells zonewide ""This is Rigger Gizelton asking for assistance escorting my caravan past Mannoroc Coven. I'm on the road east of Shadowprey village."" The quest then becomes available from Cork.
Once the quest is accepted, the caravan proceeds at a walking pace through Mannoroc Coven

There are three ambushes by Coven demons (infernals, succubi, felhounds).

After the third ambush, the caravan continues a little further, then halts briefly once it clears the Coven, where the quest objective is completed. The caravan then continues on at normal pace to the far end of its route.
~23:00: Caravan arrives at destination (time dependant on ambush delays).
You don't need to stay with the caravan after the quest objective is completed and can go hand in the quest at Scrabblescrew's Camp (where the Kodo Collection quest is done).
Last edited by Ozbert on 2019/09/12"
5944,In Dreams,https://www.wowhead.com/classic/quest=5944,
5945,Classic Quests,https://www.wowhead.com/classic/quest=5945,
5946,Classic Quests,https://www.wowhead.com/classic/quest=5946,
5947,Classic Quests,https://www.wowhead.com/classic/quest=5947,
5948,Classic Quests,https://www.wowhead.com/classic/quest=5948,
5949,Classic Quests,https://www.wowhead.com/classic/quest=5949,
5950,Classic Quests,https://www.wowhead.com/classic/quest=5950,
5951,Classic Quests,https://www.wowhead.com/classic/quest=5951,
5952,Classic Quests,https://www.wowhead.com/classic/quest=5952,
5953,Classic Quests,https://www.wowhead.com/classic/quest=5953,
5954,Classic Quests,https://www.wowhead.com/classic/quest=5954,
5955,Classic Quests,https://www.wowhead.com/classic/quest=5955,
5956,Classic Quests,https://www.wowhead.com/classic/quest=5956,
5957,Classic Quests,https://www.wowhead.com/classic/quest=5957,
5958,Classic Quests,https://www.wowhead.com/classic/quest=5958,
5959,Classic Quests,https://www.wowhead.com/classic/quest=5959,
5960,Classic Quests,https://www.wowhead.com/classic/quest=5960,
5961,The Champion of the Banshee Queen,https://www.wowhead.com/classic/quest=5961,"Subject: ""Nathanos Blightcaller""
Nathanos Blightcaller

tloc : 26.75"
5962,Classic Quests,https://www.wowhead.com/classic/quest=5962,
5963,Classic Quests,https://www.wowhead.com/classic/quest=5963,
5964,Classic Quests,https://www.wowhead.com/classic/quest=5964,
5965,Classic Quests,https://www.wowhead.com/classic/quest=5965,
5966,Classic Quests,https://www.wowhead.com/classic/quest=5966,
5967,Classic Quests,https://www.wowhead.com/classic/quest=5967,
5968,Classic Quests,https://www.wowhead.com/classic/quest=5968,
5969,Classic Quests,https://www.wowhead.com/classic/quest=5969,
5970,Classic Quests,https://www.wowhead.com/classic/quest=5970,
5971,Classic Quests,https://www.wowhead.com/classic/quest=5971,
5972,Classic Quests,https://www.wowhead.com/classic/quest=5972,
5973,Classic Quests,https://www.wowhead.com/classic/quest=5973,
5974,Classic Quests,https://www.wowhead.com/classic/quest=5974,
5975,Classic Quests,https://www.wowhead.com/classic/quest=5975,
5976,Classic Quests,https://www.wowhead.com/classic/quest=5976,
5977,Classic Quests,https://www.wowhead.com/classic/quest=5977,
5978,Classic Quests,https://www.wowhead.com/classic/quest=5978,
5979,Classic Quests,https://www.wowhead.com/classic/quest=5979,
5980,Classic Quests,https://www.wowhead.com/classic/quest=5980,
5981,Rampaging Giants,https://www.wowhead.com/classic/quest=5981,
5982,Classic Quests,https://www.wowhead.com/classic/quest=5982,
5983,Classic Quests,https://www.wowhead.com/classic/quest=5983,
5984,Classic Quests,https://www.wowhead.com/classic/quest=5984,
5985,Classic Quests,https://www.wowhead.com/classic/quest=5985,
5986,Classic Quests,https://www.wowhead.com/classic/quest=5986,
5987,Classic Quests,https://www.wowhead.com/classic/quest=5987,
5988,Classic Quests,https://www.wowhead.com/classic/quest=5988,
5989,Classic Quests,https://www.wowhead.com/classic/quest=5989,
5990,Classic Quests,https://www.wowhead.com/classic/quest=5990,
5991,Classic Quests,https://www.wowhead.com/classic/quest=5991,
5992,Classic Quests,https://www.wowhead.com/classic/quest=5992,
5993,Classic Quests,https://www.wowhead.com/classic/quest=5993,
5994,Classic Quests,https://www.wowhead.com/classic/quest=5994,
5995,Classic Quests,https://www.wowhead.com/classic/quest=5995,
5996,Classic Quests,https://www.wowhead.com/classic/quest=5996,
5997,Classic Quests,https://www.wowhead.com/classic/quest=5997,
5998,Classic Quests,https://www.wowhead.com/classic/quest=5998,
5999,Classic Quests,https://www.wowhead.com/classic/quest=5999,
6000,Classic Quests,https://www.wowhead.com/classic/quest=6000,
6001,Body and Heart,https://www.wowhead.com/classic/quest=6001,
6002,Body and Heart,https://www.wowhead.com/classic/quest=6002,
6003,<nyi> <txt> Green With Envy,https://www.wowhead.com/classic/quest=6003,
6004,Unfinished Business,https://www.wowhead.com/classic/quest=6004,
6005,Classic Quests,https://www.wowhead.com/classic/quest=6005,
6006,Classic Quests,https://www.wowhead.com/classic/quest=6006,
6007,Classic Quests,https://www.wowhead.com/classic/quest=6007,
6008,Classic Quests,https://www.wowhead.com/classic/quest=6008,
6009,Classic Quests,https://www.wowhead.com/classic/quest=6009,
6010,Classic Quests,https://www.wowhead.com/classic/quest=6010,
6011,Classic Quests,https://www.wowhead.com/classic/quest=6011,
6012,Classic Quests,https://www.wowhead.com/classic/quest=6012,
6013,Classic Quests,https://www.wowhead.com/classic/quest=6013,
6014,Classic Quests,https://www.wowhead.com/classic/quest=6014,
6015,Classic Quests,https://www.wowhead.com/classic/quest=6015,
6016,Classic Quests,https://www.wowhead.com/classic/quest=6016,
6017,Classic Quests,https://www.wowhead.com/classic/quest=6017,
6018,Classic Quests,https://www.wowhead.com/classic/quest=6018,
6019,Classic Quests,https://www.wowhead.com/classic/quest=6019,
6020,Classic Quests,https://www.wowhead.com/classic/quest=6020,
6021,Zaeldarr the Outcast,https://www.wowhead.com/classic/quest=6021,"Subject: ""<Blank>""
hes at the 27 ,86 | You can find Zaeldarr in a cemetary in Ravencroft. Once you enter the mausoleum, there will be a few mobs on the way down, which are easy to dispatch. Zaeldarr will be there with two other mobs. With a bit of crowd control, it shouldn't be too difficult to solo. | Subject: ""Another Quest""
If you are at least level 54, you should also pick up another quest that starts in the underground tomb where Zaeldarr is. Click on the scroll and accept the quest to kill Infiltrator Hameya in Zul'Mashar (NNE portion of map; east of the NE Ranger Lodge). Reward is for both a cool sword and an okay cape."
6022,To Kill With Purpose,https://www.wowhead.com/classic/quest=6022,
6023,Unfinished Business,https://www.wowhead.com/classic/quest=6023,
